File is used to store test data from the program
The data is Lines Drawn Per CPU-CLock for: 
OpenGL	DDA	Bresenham's	Naive
608.643	51.9573	532.563	96.8295
608.714	51.9634	532.625	96.8409
608.786	51.9695	532.688	96.8523
608.857	51.9756	532.75	96.8636
608.929	51.9817	532.813	96.875
609	51.9878	532.875	96.8864
609.071	51.9939	532.938	96.8977
609.143	52	533	96.9091
609.214	52.0061	533.063	96.9205
609.286	52.0122	533.125	96.9318
609.357	52.0183	533.188	96.9432
609.429	52.0244	533.25	96.9545
609.5	52.0305	533.313	96.9659
609.571	52.0366	533.375	96.9773
609.643	52.0427	533.438	96.9886
609.714	52.0488	533.5	97
609.786	52.0549	533.563	97.0114
609.857	52.061	533.625	97.0227
609.929	52.0671	533.688	97.0341
610	51.7576	533.75	97.0455
610.071	51.4518	533.813	97.0568
610.143	51.4578	533.875	97.0682
610.214	51.4639	533.938	97.0795
610.286	51.4699	534	97.0909
610.357	51.4759	534.063	97.1023
610.429	51.4819	534.125	97.1136
610.5	51.488	534.188	97.125
610.571	51.494	534.25	97.1364
610.643	51.5	534.313	97.1477
610.714	51.506	534.375	97.1591
610.786	51.512	534.438	97.1705
610.857	51.5181	534.5	97.1818
610.929	51.2156	534.563	97.1932
611	51.2216	534.625	97.2045
611.071	51.2275	534.688	97.2159
611.143	51.2335	534.75	97.2273
611.214	51.2395	534.813	97.2386
611.286	51.2455	534.875	97.25
611.357	51.2515	534.938	97.2614
570.667	51.2575	535	97.2727
570.733	51.2635	535.063	97.2841
570.8	51.2695	535.125	97.2955
570.867	51.2754	535.188	97.3068
570.933	51.2814	535.25	97.3182
571	51.2874	535.313	97.3295
571.067	51.2934	535.375	97.3409
571.133	51.2994	535.438	97.3523
571.2	51.3054	535.5	97.3636
571.267	51.3114	535.563	97.375
571.333	51.3174	535.625	97.3864
571.4	51.3234	535.688	97.3977
571.467	51.3293	535.75	97.4091
571.533	51.3353	535.813	97.4205
571.6	51.3413	535.875	97.4318
571.667	51.3473	535.938	97.4432
571.733	51.3533	536	97.4545
571.8	51.3593	536.063	97.4659
571.867	51.3653	536.125	97.4773
571.933	51.3713	536.188	97.4886
572	51.3772	536.25	97.5
572.067	51.3832	536.313	97.5114
572.133	51.3892	536.375	97.5227
572.2	51.3952	536.438	97.5341
572.267	51.0952	536.5	97.5455
572.333	51.1012	536.563	97.5568
572.4	51.1071	536.625	97.5682
572.467	51.1131	536.688	97.5795
572.533	51.119	536.75	97.5909
572.6	51.125	536.813	97.6023
572.667	51.131	536.875	97.6136
572.733	51.1369	536.938	97.625
572.8	51.1429	537	97.6364
572.867	51.1488	537.063	97.6477
572.933	51.1548	537.125	97.6591
573	51.1607	537.188	97.6705
573.067	51.1667	537.25	97.6818
573.133	51.1726	537.313	97.6932
573.2	51.1786	537.375	97.7045
573.267	51.1845	537.438	97.7159
573.333	51.1905	537.5	97.7273
573.4	51.1964	537.563	97.7386
573.467	51.2024	537.625	97.75
573.533	51.2083	537.688	97.7614
573.6	51.2143	537.75	97.7727
573.667	51.2202	537.813	97.7841
573.733	51.2262	537.875	97.7955
573.8	51.2321	537.938	97.8068
573.867	51.2381	538	97.8182
573.933	51.244	538.063	97.8295
574	51.25	538.125	97.8409
574.067	51.256	538.188	97.8523
574.133	51.2619	538.25	97.8636
574.2	51.2679	538.313	97.875
574.267	51.2738	538.375	97.8864
574.333	51.2798	538.438	97.8977
574.4	51.2857	538.5	97.9091
574.467	51.2917	538.563	97.9205
574.533	51.2976	538.625	97.9318
574.6	51.3036	538.688	97.9432
574.667	51.3095	538.75	97.9545
574.733	51.3155	538.813	97.9659
574.8	51.3214	538.875	97.9773
574.867	51.3274	538.938	97.9886
574.933	51.3333	539	98
575	51.3393	539.063	98.0114
575.067	51.3452	539.125	98.0227
575.133	51.3512	539.188	98.0341
575.2	51.3571	539.25	98.0455
575.267	51.3631	539.313	98.0568
575.333	51.369	539.375	98.0682
575.4	51.375	539.438	98.0795
575.467	51.381	539.5	98.0909
575.533	51.3869	539.563	98.1023
575.6	51.3929	539.625	98.1136
575.667	51.3988	539.688	98.125
575.733	51.1006	539.75	98.1364
575.8	51.1065	539.813	98.1477
575.867	51.1124	539.875	98.1591
575.933	51.1183	539.938	98.1705
576	51.1243	540	98.1818
576.067	51.1302	540.063	98.1932
576.133	51.1361	540.125	98.2045
576.2	51.142	508.412	98.2159
576.267	51.1479	508.471	98.2273
576.333	51.1538	508.529	98.2386
576.4	51.1598	508.588	98.25
576.467	51.1657	508.647	98.2614
576.533	51.1716	508.706	98.2727
576.6	51.1775	508.765	98.2841
576.667	51.1834	508.824	98.2955
576.733	51.1893	508.882	98.3068
576.8	51.1953	508.941	98.3182
576.867	51.2012	509	98.3295
576.933	51.2071	509.059	98.3409
577	51.213	509.118	98.3523
577.067	51.2189	509.176	98.3636
577.133	51.2249	509.235	98.375
577.2	51.2308	509.294	98.3864
577.267	51.2367	509.353	98.3977
577.333	51.2426	509.412	98.4091
577.4	51.2485	509.471	98.4205
577.467	51.2544	509.529	98.4318
577.533	51.2604	509.588	98.4432
577.6	51.2663	509.647	98.4545
577.667	51.2722	509.706	98.4659
577.733	51.2781	509.765	98.4773
577.8	51.284	509.824	98.4886
577.867	51.2899	509.882	98.5
577.933	51.2959	509.941	98.5114
578	51.3018	510	98.5227
578.067	51.3077	510.059	98.5341
578.133	51.3136	510.118	98.5455
578.2	51.3195	510.176	98.5568
578.267	51.3254	510.235	98.5682
578.333	51.3314	510.294	98.5795
578.4	51.3373	510.353	98.5909
578.467	51.3432	510.412	98.6023
578.533	51.3491	510.471	98.6136
578.6	51.355	510.529	98.625
578.667	51.3609	510.588	98.6364
578.733	51.3669	510.647	98.6477
578.8	51.3728	510.706	98.6591
578.867	51.3787	510.765	98.6705
578.933	51.3846	510.824	98.6818
579	51.3905	510.882	98.6932
579.067	51.3964	510.941	98.7045
579.133	51.4024	511	98.7159
579.2	51.4083	511.059	98.7273
579.267	51.4142	511.118	98.7386
579.333	51.4201	511.176	98.75
579.4	51.426	511.235	98.7614
579.467	51.432	511.294	98.7727
579.533	51.4379	511.353	98.7841
579.6	51.4438	511.412	98.7955
579.667	51.4497	511.471	98.8068
579.733	51.4556	511.529	98.8182
579.8	51.4615	511.588	98.8295
579.867	51.4675	511.647	98.8409
579.933	51.4734	511.706	98.8523
580	51.4793	511.765	97.7528
580.067	51.4852	511.824	97.764
580.133	51.4911	511.882	97.7753
580.2	51.497	511.941	97.7865
580.267	51.503	512	97.7978
580.333	51.5089	512.059	97.809
580.4	51.5148	512.118	97.8202
580.467	51.5207	512.176	97.8315
580.533	51.5266	512.235	97.8427
580.6	51.5325	512.294	97.8539
580.667	51.5385	512.353	97.8652
580.733	51.5444	512.412	97.8764
580.8	51.5503	512.471	97.8876
580.867	51.5562	512.529	97.8989
580.933	51.5621	512.588	97.9101
581	51.568	512.647	97.9213
581.067	51.574	512.706	97.9326
581.133	51.5799	512.765	97.9438
581.2	51.5858	484.333	97.9551
581.267	51.5917	484.389	97.9663
581.333	51.5976	484.444	97.9775
581.4	51.6036	484.5	97.9888
581.467	51.6095	484.556	98
581.533	51.6154	484.611	98.0112
581.6	51.6213	484.667	98.0225
581.667	51.6272	484.722	98.0337
581.733	51.6331	484.778	98.0449
581.8	51.6391	484.833	98.0562
581.867	51.645	484.889	98.0674
581.933	51.6509	484.944	98.0787
582	51.6568	485	98.0899
582.067	51.6627	485.056	98.1011
582.133	51.6686	485.111	98.1124
582.2	51.6746	485.167	98.1236
582.267	51.6805	485.222	98.1348
582.333	51.6864	485.278	98.1461
582.4	51.6923	485.333	98.1573
582.467	51.6982	485.389	98.1685
582.533	51.7041	485.444	98.1798
582.6	51.7101	485.5	98.191
582.667	51.716	485.556	98.2022
582.733	51.7219	485.611	98.2135
582.8	51.7278	485.667	98.2247
582.867	51.7337	485.722	98.236
582.933	51.7396	485.778	98.2472
583	51.7456	485.833	98.2584
583.067	51.7515	485.889	98.2697
583.133	51.7574	485.944	98.2809
583.2	51.7633	486	98.2921
583.267	51.7692	486.056	98.3034
583.333	51.7751	486.111	98.3146
583.4	51.7811	486.167	98.3258
583.467	51.787	486.222	98.3371
583.533	51.7929	486.278	98.3483
583.6	51.7988	486.333	98.3596
583.667	51.8047	486.389	98.3708
583.733	51.8107	486.444	98.382
583.8	51.8166	486.5	98.3933
583.867	51.8225	486.556	98.4045
583.933	51.8284	486.611	98.4157
584	51.8343	486.667	98.427
584.067	51.8402	486.722	98.4382
584.133	51.8462	486.778	98.4494
584.2	51.8521	486.833	98.4607
584.267	51.858	486.889	98.4719
584.333	51.8639	486.944	98.4831
584.4	51.8698	487	98.4944
584.467	51.8757	487.056	98.5056
584.533	51.8817	487.111	98.5169
584.6	51.8876	487.167	98.5281
584.667	51.8935	487.222	98.5393
584.733	51.8994	487.278	98.5506
584.8	51.9053	487.333	98.5618
584.867	51.9112	487.389	98.573
584.933	51.9172	487.444	98.5843
585	51.9231	487.5	98.5955
585.067	51.929	487.556	98.6067
585.133	51.9349	487.611	98.618
585.2	51.9408	487.667	98.6292
585.267	51.9467	487.722	98.6404
585.333	51.9527	487.778	98.6517
585.4	51.9586	487.833	98.6629
585.467	51.9645	487.889	98.6742
585.533	51.9704	487.944	98.6854
585.6	51.9763	488	98.6966
585.667	51.9822	488.056	98.7079
585.733	51.9882	488.111	98.7191
585.8	51.9941	488.167	98.7303
585.867	52	488.222	98.7416
585.933	52.0059	488.278	98.7528
586	52.0118	488.333	98.764
586.067	52.0178	488.389	98.7753
586.133	52.0237	488.444	98.7865
586.2	52.0296	488.5	98.7978
586.267	52.0355	488.556	98.809
586.333	52.0414	488.611	98.8202
586.4	52.0473	488.667	98.8315
586.467	52.0533	488.722	98.8427
586.533	52.0592	488.778	98.8539
586.6	52.0651	488.833	98.8652
586.667	52.071	488.889	98.8764
586.733	52.0769	488.944	98.8876
586.8	52.0828	489	98.8989
586.867	52.0888	489.056	98.9101
586.933	52.0947	489.111	98.9213
587	52.1006	489.167	98.9326
587.067	52.1065	489.222	98.9438
587.133	52.1124	489.278	98.9551
587.2	52.1183	489.333	98.9663
587.267	52.1243	489.389	98.9775
587.333	52.1302	489.444	98.9888
587.4	52.1361	489.5	99
587.467	52.142	489.556	99.0112
587.533	52.1479	489.611	99.0225
587.6	52.1538	489.667	99.0337
587.667	52.1598	489.722	99.0449
587.733	52.1657	489.778	99.0562
587.8	52.1716	489.833	99.0674
587.867	52.1775	489.889	99.0787
587.933	52.1834	489.944	99.0899
588	52.1893	490	99.1011
588.067	52.1953	490.056	99.1124
588.133	52.2012	490.111	99.1236
588.2	52.2071	490.167	99.1348
588.267	52.213	490.222	99.1461
588.333	51.9118	490.278	99.1573
588.4	51.9176	490.333	99.1685
588.467	51.9235	490.389	99.1798
588.533	51.9294	490.444	99.191
588.6	51.9353	490.5	99.2022
588.667	51.6374	490.556	99.2135
588.733	51.6433	490.611	99.2247
588.8	51.6491	490.667	99.236
588.867	51.3547	490.722	99.2472
588.933	51.3605	490.778	99.2584
589	51.3663	490.833	99.2697
589.067	51.3721	490.889	99.2809
589.133	51.3779	490.944	99.2921
589.2	51.3837	491	99.3034
589.267	51.3895	491.056	99.3146
589.333	51.3953	491.111	99.3258
589.4	51.4012	491.167	99.3371
589.467	51.407	491.222	99.3483
589.533	51.4128	491.278	99.3596
589.6	51.4186	491.333	99.3708
589.667	51.4244	491.389	99.382
589.733	51.4302	491.444	99.3933
589.8	51.436	491.5	99.4045
589.867	51.4419	491.556	99.4157
589.933	51.4477	491.611	99.427
590	51.4535	491.667	99.4382
590.067	51.4593	491.722	99.4494
590.133	51.4651	491.778	99.4607
590.2	51.4709	491.833	99.4719
590.267	51.4767	491.889	99.4831
590.333	51.4826	491.944	99.4944
590.4	51.4884	492	99.5056
590.467	51.4942	492.056	99.5169
590.533	51.5	492.111	99.5281
590.6	51.5058	492.167	99.5393
590.667	51.5116	492.222	99.5506
590.733	51.5174	492.278	99.5618
590.8	51.5233	492.333	99.573
590.867	51.5291	492.389	99.5843
590.933	51.5349	492.444	99.5955
591	51.5407	492.5	99.6067
591.067	51.5465	492.556	99.618
591.133	51.5523	492.611	99.6292
591.2	51.5581	492.667	99.6404
591.267	51.564	492.722	99.6517
591.333	51.5698	492.778	99.6629
591.4	51.5756	492.833	99.6742
591.467	51.5814	492.889	99.6854
591.533	51.5872	492.944	99.6966
591.6	51.593	493	99.7079
591.667	51.5988	493.056	99.7191
591.733	51.6047	493.111	99.7303
591.8	51.6105	493.167	99.7416
591.867	51.6163	493.222	99.7528
591.933	51.6221	493.278	99.764
592	51.6279	493.333	99.7753
592.067	51.6337	493.389	99.7865
592.133	51.6395	493.444	99.7978
592.2	51.6453	493.5	99.809
592.267	51.6512	493.556	99.8202
592.333	51.657	493.611	99.8315
592.4	51.6628	493.667	99.8427
592.467	51.6686	493.722	99.8539
592.533	51.6744	493.778	99.8652
592.6	51.6802	493.833	99.8764
592.667	51.686	493.889	99.8876
592.733	51.6919	493.944	99.8989
592.8	51.6977	494	98.8
592.867	51.7035	494.056	98.8111
592.933	51.7093	494.111	98.8222
593	51.7151	494.167	98.8333
593.067	51.7209	494.222	98.8444
593.133	51.7267	494.278	98.8556
593.2	51.4335	494.333	98.8667
593.267	51.4393	494.389	98.8778
593.333	51.4451	494.444	98.8889
593.4	51.4509	494.5	98.9
593.467	51.4566	494.556	98.9111
593.533	51.4624	494.611	98.9222
593.6	51.1724	494.667	98.9333
593.667	51.1782	494.722	98.9444
593.733	51.1839	494.778	98.9556
593.8	51.1897	494.833	98.9667
593.867	51.1954	494.889	98.9778
593.933	51.2011	494.944	98.9889
594	51.2069	495	99
594.067	51.2126	495.056	99.0111
594.133	51.2184	495.111	99.0222
594.2	51.2241	495.167	99.0333
594.267	51.2299	495.222	99.0444
594.333	51.2356	495.278	99.0556
594.4	51.2414	495.333	99.0667
594.467	51.2471	495.389	99.0778
594.533	51.2529	495.444	99.0889
594.6	51.2586	495.5	99.1
594.667	51.2644	495.556	99.1111
594.733	51.2701	495.611	99.1222
594.8	51.2759	495.667	99.1333
594.867	51.2816	495.722	99.1444
594.933	51.2874	495.778	99.1556
595	51.2931	495.833	99.1667
595.067	51.2989	495.889	99.1778
595.133	51.3046	495.944	99.1889
595.2	51.3103	496	99.2
595.267	51.3161	496.056	99.2111
595.333	51.3218	496.111	99.2222
595.4	51.3276	496.167	99.2333
595.467	51.3333	496.222	99.2444
595.533	51.3391	496.278	99.2556
595.6	51.3448	496.333	99.2667
595.667	51.3506	496.389	99.2778
595.733	51.3563	496.444	99.2889
595.8	51.3621	496.5	99.3
595.867	51.3678	496.556	99.3111
595.933	51.3736	496.611	99.3222
596	51.3793	496.667	99.3333
596.067	51.3851	496.722	99.3444
596.133	51.3908	496.778	99.3556
596.2	51.3966	496.833	99.3667
596.267	51.4023	496.889	99.3778
596.333	51.408	496.944	99.3889
596.4	51.4138	497	99.4
596.467	51.4195	497.056	99.4111
596.533	51.4253	497.111	99.4222
596.6	51.431	497.167	99.4333
596.667	51.1429	497.222	99.4444
596.733	51.1486	497.278	99.4556
596.8	51.1543	497.333	99.4667
596.867	51.16	497.389	99.4778
596.933	51.1657	497.444	99.4889
597	51.1714	497.5	99.5
597.067	51.1771	497.556	99.5111
597.133	51.1829	497.611	99.5222
597.2	50.8977	497.667	99.5333
597.267	50.9034	497.722	99.5444
597.333	50.9091	497.778	99.5556
597.4	50.9148	497.833	99.5667
597.467	50.9205	497.889	99.5778
597.533	50.9261	497.944	99.5889
597.6	50.9318	498	99.6
597.667	50.9375	498.056	99.6111
597.733	50.9432	498.111	99.6222
597.8	50.9489	498.167	99.6333
597.867	50.9545	498.222	99.6444
597.933	50.9602	498.278	99.6556
598	50.9659	498.333	99.6667
598.067	50.9716	498.389	99.6778
598.133	50.9773	498.444	99.6889
598.2	50.983	498.5	99.7
598.267	50.9886	498.556	99.7111
598.333	50.9943	498.611	99.7222
598.4	51	498.667	99.7333
598.467	51.0057	498.722	99.7444
598.533	51.0114	498.778	99.7556
598.6	51.017	498.833	99.7667
598.667	51.0227	498.889	99.7778
598.733	51.0284	498.944	99.7889
598.8	51.0341	499	99.8
598.867	51.0398	499.056	99.8111
598.933	51.0455	499.111	99.8222
599	51.0511	499.167	99.8333
599.067	51.0568	499.222	99.8444
599.133	51.0625	499.278	99.8556
599.2	51.0682	499.333	99.8667
599.267	51.0739	499.389	99.8778
599.333	51.0795	499.444	98.7912
599.4	51.0852	499.5	98.8022
599.467	51.0909	499.556	98.8132
599.533	51.0966	499.611	98.8242
599.6	51.1023	499.667	98.8352
599.667	51.108	499.722	98.8462
599.733	51.1136	499.778	98.8571
599.8	51.1193	499.833	98.8681
599.867	51.125	499.889	98.8791
599.933	51.1307	499.944	98.8901
600	51.1364	500	98.9011
600.067	51.142	500.056	98.9121
600.133	51.1477	500.111	98.9231
600.2	51.1534	500.167	98.9341
600.267	51.1591	500.222	98.9451
600.333	51.1648	500.278	98.956
600.4	51.1705	500.333	98.967
600.467	51.1761	500.389	98.978
600.533	51.1818	500.444	98.989
600.6	51.1875	500.5	99
600.667	51.1932	500.556	99.011
600.733	51.1989	500.611	99.022
600.8	51.2045	500.667	99.033
600.867	51.2102	500.722	99.044
600.933	51.2159	500.778	99.0549
601	51.2216	500.833	99.0659
601.067	51.2273	500.889	99.0769
601.133	51.233	500.944	99.0879
601.2	51.2386	501	99.0989
601.267	51.2443	501.056	99.1099
601.333	51.25	501.111	99.1209
601.4	51.2557	501.167	99.1319
601.467	51.2614	501.222	99.1429
601.533	51.267	501.278	99.1538
601.6	51.2727	501.333	99.1648
601.667	51.2784	501.389	99.1758
601.733	51.2841	501.444	99.1868
601.8	51.2898	501.5	99.1978
601.867	51.2955	501.556	99.2088
601.933	51.3011	501.611	99.2198
602	51.3068	501.667	99.2308
602.067	51.3125	501.722	99.2418
602.133	51.3182	501.778	99.2527
602.2	51.3239	501.833	99.2637
602.267	51.3295	501.889	99.2747
602.333	51.3352	501.944	99.2857
602.4	51.3409	502	99.2967
602.467	51.3466	502.056	99.3077
602.533	51.3523	502.111	99.3187
602.6	51.358	502.167	99.3297
602.667	51.3636	502.222	99.3407
602.733	51.3693	502.278	99.3516
602.8	51.375	502.333	99.3626
602.867	51.3807	502.389	99.3736
602.933	51.3864	502.444	99.3846
603	51.392	502.5	99.3956
603.067	51.3977	502.556	99.4066
603.133	51.4034	502.611	99.4176
603.2	51.4091	502.667	99.4286
603.267	51.4148	502.722	99.4396
603.333	51.4205	502.778	99.4505
603.4	51.4261	502.833	99.4615
603.467	51.4318	502.889	99.4725
603.533	51.4375	502.944	99.4835
603.6	51.4432	503	99.4945
603.667	51.4489	503.056	99.5055
603.733	51.1638	503.111	99.5165
603.8	51.1695	503.167	99.5275
603.867	51.1751	503.222	99.5385
603.933	51.1808	503.278	99.5495
604	51.1864	503.333	99.5604
604.067	51.1921	503.389	99.5714
604.133	51.1977	503.444	99.5824
604.2	51.2034	503.5	98.5109
604.267	51.209	503.556	98.5217
604.333	51.2147	503.611	98.5326
604.4	51.2203	503.667	98.5435
604.467	51.226	503.722	98.5543
604.533	51.2316	503.778	98.5652
604.6	51.2373	503.833	98.5761
604.667	51.2429	503.889	98.587
604.733	51.2486	503.944	98.5978
604.8	51.2542	504	98.6087
604.867	51.2599	504.056	98.6196
604.933	51.2655	504.111	98.6304
605	51.2712	504.167	98.6413
605.067	51.2768	504.222	98.6522
605.133	51.2825	504.278	98.663
605.2	51.2881	504.333	98.6739
605.267	51.2938	504.389	98.6848
605.333	51.2994	504.444	97.6344
605.4	51.3051	477.947	97.6452
605.467	51.3107	478	97.6559
605.533	51.3164	478.053	97.6667
605.6	51.322	478.105	97.6774
605.667	51.3277	478.158	97.6882
605.733	51.3333	478.211	97.6989
605.8	51.339	478.263	97.7097
605.867	51.3446	478.316	97.7204
605.933	51.3503	478.368	97.7312
606	51.3559	478.421	97.7419
606.067	51.3616	478.474	97.7527
606.133	51.3672	478.526	97.7634
606.2	51.3729	478.579	97.7742
606.267	51.3785	478.632	97.7849
606.333	51.3842	478.684	97.7957
606.4	51.3898	478.737	97.8065
606.467	51.3955	478.789	97.8172
606.533	51.4011	478.842	97.828
606.6	51.4068	478.895	97.8387
606.667	51.4124	478.947	97.8495
606.733	51.4181	479	97.8602
606.8	51.4237	479.053	97.871
606.867	51.4294	479.105	97.8817
606.933	51.435	479.158	97.8925
607	51.4407	479.211	97.9032
607.067	51.4463	479.263	97.914
607.133	51.452	479.316	97.9247
607.2	51.4576	479.368	97.9355
607.267	51.4633	479.421	97.9462
607.333	51.4689	479.474	97.957
607.4	51.4746	479.526	97.9677
607.467	51.4802	479.579	96.9362
607.533	51.4859	479.632	96.9468
607.6	51.4915	479.684	96.9574
607.667	51.4972	479.737	96.9681
607.733	51.5028	479.789	96.9787
607.8	51.5085	479.842	96.9894
607.867	51.5141	479.895	97
607.933	51.5198	479.947	97.0106
608	51.5254	480	97.0213
608.067	51.5311	480.053	97.0319
608.133	51.5367	480.105	97.0426
608.2	51.5424	480.158	97.0532
608.267	51.548	480.211	97.0638
608.333	51.5537	480.263	97.0745
608.4	51.5593	480.316	97.0851
608.467	51.565	480.368	97.0957
608.533	51.5706	480.421	97.1064
608.6	51.5763	480.474	97.117
608.667	51.5819	480.526	97.1277
608.733	51.5876	480.579	97.1383
608.8	51.5932	480.632	97.1489
608.867	51.5989	480.684	97.1596
608.933	51.6045	480.737	97.1702
609	51.6102	480.789	97.1809
609.067	51.6158	480.842	97.1915
609.133	51.6215	480.895	97.2021
609.2	51.6271	480.947	97.2128
609.267	51.6328	481	97.2234
609.333	51.6384	481.053	97.234
609.4	51.6441	481.105	97.2447
609.467	51.6497	481.158	97.2553
609.533	51.6554	481.211	97.266
609.6	51.661	481.263	97.2766
609.667	51.6667	481.316	97.2872
609.733	51.6723	481.368	97.2979
609.8	51.678	481.421	97.3085
609.867	51.6836	481.474	97.3191
609.933	51.6893	481.526	97.3298
610	51.6949	481.579	97.3404
610.067	51.7006	481.632	97.3511
610.133	51.7062	481.684	97.3617
610.2	51.7119	481.737	97.3723
610.267	51.7175	481.789	97.383
610.333	51.7232	481.842	97.3936
610.4	51.7288	481.895	97.4043
610.467	51.7345	481.947	97.4149
610.533	51.7401	482	97.4255
610.6	51.7458	482.053	97.4362
610.667	51.7514	482.105	97.4468
610.733	51.7571	482.158	97.4574
610.8	51.7627	482.211	97.4681
610.867	51.7684	482.263	97.4787
610.933	51.774	482.316	97.4894
611	51.7797	482.368	97.5
611.067	51.7853	482.421	97.5106
611.133	51.791	482.474	97.5213
611.2	51.7966	482.526	96.5053
611.267	51.8023	482.579	96.5158
611.333	51.8079	482.632	96.5263
611.4	51.8136	482.684	96.5368
611.467	51.8192	482.737	96.5474
611.533	51.8249	482.789	96.5579
611.6	51.8305	482.842	96.5684
611.667	51.8362	482.895	96.5789
611.733	51.8418	482.947	96.5895
611.8	51.8475	483	96.6
611.867	51.8531	483.053	96.6105
611.933	51.8588	483.105	96.6211
612	51.573	483.158	96.6316
612.067	51.5787	483.211	96.6421
612.133	51.5843	483.263	96.6526
612.2	51.5899	483.316	96.6632
612.267	51.5955	483.368	96.6737
612.333	51.6011	483.421	96.6842
612.4	51.6067	483.474	96.6947
612.467	51.6124	483.526	96.7053
