File is used to store test data from the program
The data is Lines Drawn Per CPU-CLock for: 
OpenGL	DDA	Bresenham's
84.0909	30.8333	231.25
84.1818	30.8667	231.5
84.2727	30.9	231.75
84.3636	30.9333	232
84.4545	29.9677	232.25
84.5455	30	232.5
84.6364	30.0323	232.75
84.7273	30.0645	233
84.8182	30.0968	233.25
84.9091	30.129	233.5
85	30.1613	233.75
85.0909	30.1935	234
85.1818	30.2258	234.25
85.2727	30.2581	234.5
85.3636	30.2903	234.75
85.4545	30.3226	235
85.5455	30.3548	235.25
85.6364	30.3871	235.5
85.7273	30.4194	235.75
85.8182	30.4516	236
85.9091	30.4839	236.25
86	30.5161	236.5
86.0909	30.5484	236.75
86.1818	30.5806	237
86.2727	29.6563	237.25
86.3636	29.6875	237.5
86.4545	29.7188	237.75
86.5455	29.75	238
86.6364	29.7813	238.25
86.7273	29.8125	238.5
86.8182	29.8438	238.75
86.9091	29.875	239
87	29.9063	239.25
87.0909	29.9375	239.5
87.1818	29.9688	239.75
87.2727	30	240
87.3636	30.0313	240.25
87.4545	30.0625	240.5
87.5455	30.0938	240.75
87.6364	30.125	241
87.7273	30.1563	241.25
87.8182	30.1875	241.5
87.9091	30.2188	241.75
88	30.25	242
88.0909	30.2813	242.25
88.1818	30.3125	242.5
88.2727	30.3438	242.75
88.3636	30.375	243
88.4545	30.4063	243.25
88.5455	30.4375	243.5
88.6364	30.4688	243.75
88.7273	30.5	244
88.8182	30.5313	244.25
88.9091	30.5625	244.5
89	30.5938	244.75
89.0909	30.625	245
89.1818	30.6563	245.25
89.2727	30.6875	245.5
89.3636	30.7188	245.75
89.4545	30.75	246
89.5455	30.7813	246.25
89.6364	30.8125	246.5
89.7273	30.8438	246.75
89.8182	30.875	247
89.9091	30.9063	247.25
90	30.9375	247.5
90.0909	30.9688	247.75
90.1818	31	248
90.2727	31.0313	248.25
90.3636	31.0625	248.5
90.4545	31.0938	248.75
90.5455	31.125	249
90.6364	31.1563	249.25
90.7273	31.1875	249.5
90.8182	31.2188	249.75
90.9091	31.25	250
91	31.2813	250.25
91.0909	31.3125	250.5
91.1818	31.3438	250.75
91.2727	31.375	251
91.3636	31.4063	251.25
91.4545	31.4375	251.5
91.5455	31.4688	251.75
91.6364	31.5	252
91.7273	31.5313	252.25
91.8182	31.5625	252.5
91.9091	31.5938	252.75
92	31.625	253
92.0909	31.6563	253.25
92.1818	31.6875	253.5
92.2727	31.7188	253.75
92.3636	31.75	254
92.4545	31.7813	254.25
92.5455	31.8125	254.5
92.6364	31.8438	254.75
92.7273	31.875	255
92.8182	31.9063	255.25
92.9091	31.9375	255.5
93	31.9688	255.75
93.0909	32	204.8
93.1818	32.0313	205
93.2727	32.0625	205.2
93.3636	32.0938	205.4
93.4545	32.125	205.6
93.5455	32.1563	205.8
93.6364	32.1875	206
93.7273	32.2188	206.2
93.8182	32.25	206.4
93.9091	32.2813	206.6
94	32.3125	206.8
94.0909	32.3438	207
94.1818	32.375	207.2
94.2727	32.4063	207.4
