File is used to store test data from the program
The data is Lines Drawn Per CPU-CLock for: 
OpenGL	DDA	Bresenham's
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
52.3656	17.331	202.917
52.3763	17.3345	202.958
52.3871	17.3381	203
52.3978	17.3416	203.042
52.4086	17.3452	203.083
52.4194	17.3488	203.125
52.4301	17.3523	203.167
52.4409	17.3559	203.208
51.8936	17.3594	203.25
51.9043	17.363	203.292
51.9149	17.3665	203.333
51.9255	17.3701	203.375
51.9362	17.3737	203.417
51.9468	17.3156	203.458
51.9574	17.3191	203.5
51.9681	17.3227	203.542
51.9787	17.3262	203.583
51.9894	17.3298	203.625
52	17.3333	203.667
52.0106	17.3369	203.708
52.0213	17.3404	203.75
52.0319	17.344	203.792
52.0426	17.3475	203.833
52.0532	17.3511	203.875
52.0638	17.3546	203.917
52.0745	17.2968	203.958
52.0851	17.3004	204
52.0957	17.3039	204.042
52.1064	17.3074	204.083
52.117	17.311	204.125
52.1277	17.3145	204.167
52.1383	17.318	204.208
52.1489	17.3216	204.25
52.1596	17.3251	204.292
52.1702	17.3286	204.333
52.1809	17.3322	204.375
52.1915	17.3357	204.417
52.2021	17.3392	204.458
52.2128	17.3428	204.5
52.2234	17.3463	204.542
52.234	17.3498	204.583
52.2447	17.3534	204.625
52.2553	17.3569	204.667
52.266	17.3604	204.708
52.2766	17.364	204.75
52.2872	17.3675	204.792
52.2979	17.371	204.833
52.3085	17.3746	204.875
52.3191	17.3781	204.917
51.7789	17.3816	204.958
51.7895	17.3852	205
51.8	17.3275	205.042
51.8105	17.331	205.083
51.8211	17.3345	205.125
51.8316	17.2772	205.167
51.8421	17.2807	205.208
51.8526	17.2842	205.25
51.8632	17.2877	205.292
51.8737	17.2912	205.333
51.8842	17.2947	205.375
51.8947	17.2982	205.417
51.9053	17.3018	205.458
51.9158	17.3053	205.5
51.9263	17.3088	205.542
51.9368	17.3123	205.583
51.9474	17.3158	205.625
51.9579	17.3193	205.667
51.9684	17.3228	205.708
51.9789	17.3263	205.75
51.9895	17.3298	205.792
52	17.3333	205.833
52.0105	17.3368	205.875
52.0211	17.3404	205.917
52.0316	17.3439	205.958
52.0421	17.3474	206
52.0526	17.3509	206.042
52.0632	17.3544	206.083
52.0737	17.3579	206.125
52.0842	17.3614	206.167
52.0947	17.3649	206.208
52.1053	17.3684	206.25
52.1158	17.3719	206.292
52.1263	17.3754	206.333
52.1368	17.3789	206.375
52.1474	17.3825	206.417
52.1579	17.386	206.458
52.1684	17.3895	206.5
52.1789	17.393	206.542
52.1895	17.3965	206.583
52.2	17.4	206.625
52.2105	17.4035	206.667
52.2211	17.407	206.708
52.2316	17.3497	206.75
52.2421	17.3531	206.792
52.2526	17.3566	206.833
52.2632	17.3601	206.875
52.2737	17.3636	206.917
52.2842	17.3671	206.958
52.2947	17.3706	207
52.3053	17.3741	207.042
52.3158	17.3776	207.083
52.3263	17.3811	207.125
52.3368	17.3846	207.167
52.3474	17.3881	207.208
52.3579	17.3916	207.25
52.3684	17.3951	207.292
52.3789	17.3986	207.333
52.3895	17.4021	207.375
52.4	17.4056	207.417
52.4105	17.3484	207.458
52.4211	17.3519	207.5
52.4316	17.3554	207.542
52.4421	17.3589	207.583
52.4526	17.3624	207.625
52.4632	17.3659	207.667
52.4737	17.3693	207.708
52.4842	17.3728	207.75
52.4947	17.3763	207.792
52.5053	17.3798	207.833
52.5158	17.3833	207.875
52.5263	17.3868	207.917
52.5368	17.3902	207.958
52.5474	17.3333	208
52.5579	17.3368	208.042
52.5684	17.3403	208.083
52.5789	17.3438	208.125
52.5895	17.3472	208.167
52.6	17.3507	208.208
52.6105	17.3542	208.25
52.6211	17.3576	208.292
52.6316	17.3611	208.333
52.6421	17.3646	208.375
52.6526	17.3681	208.417
52.6632	17.3715	208.458
52.6737	17.375	208.5
52.6842	17.3785	208.542
52.6947	17.3819	208.583
52.7053	17.3854	208.625
52.7158	17.3889	208.667
52.7263	17.3924	208.708
52.7368	17.3958	208.75
52.7474	17.3993	208.792
52.7579	17.4028	208.833
52.7684	17.4063	208.875
52.7789	17.4097	208.917
52.7895	17.4132	208.958
52.8	17.4167	209
52.8105	17.4201	209.042
52.8211	17.4236	209.083
52.8316	17.4271	209.125
52.8421	17.4306	209.167
52.8526	17.434	209.208
52.8632	17.4375	209.25
52.8737	17.441	209.292
52.8842	17.4444	209.333
52.8947	17.4479	209.375
52.9053	17.4514	209.417
52.9158	17.4549	209.458
52.9263	17.4583	209.5
52.9368	17.4618	209.542
52.9474	17.4653	209.583
52.9579	17.4083	209.625
52.9684	17.4118	209.667
52.9789	17.4152	209.708
52.9895	17.4187	209.75
53	17.4221	209.792
53.0105	17.4256	209.833
53.0211	17.4291	209.875
53.0316	17.4325	209.917
53.0421	17.436	209.958
53.0526	17.4394	210
53.0632	17.4429	210.042
53.0737	17.4464	210.083
53.0842	17.4498	210.125
53.0947	17.4533	210.167
53.1053	17.4567	210.208
53.1158	17.4602	210.25
53.1263	17.4637	210.292
53.1368	17.4671	210.333
53.1474	17.4706	210.375
53.1579	17.474	210.417
53.1684	17.4775	210.458
53.1789	17.481	210.5
53.1895	17.4844	210.542
53.2	17.4879	210.583
53.2105	17.4913	210.625
53.2211	17.4948	210.667
53.2316	17.4983	210.708
53.2421	17.5017	210.75
53.2526	17.5052	210.792
52.7083	17.5087	210.833
52.7188	17.5121	210.875
52.7292	17.5156	210.917
52.7396	17.519	210.958
52.75	17.5225	211
52.7604	17.526	211.042
52.7708	17.5294	211.083
52.7813	17.5329	211.125
52.7917	17.5363	211.167
52.8021	17.5398	211.208
52.8125	17.5433	211.25
52.8229	17.5467	211.292
52.8333	17.5502	211.333
52.8438	17.5536	211.375
52.8542	17.5571	211.417
52.8646	17.5606	211.458
52.875	17.564	211.5
52.8854	17.5675	211.542
52.8958	17.5709	211.583
52.9063	17.5744	211.625
52.9167	17.5172	211.667
52.9271	17.5207	211.708
52.9375	17.5241	211.75
52.9479	17.5276	211.792
52.9583	17.531	211.833
52.9688	17.5345	211.875
52.9792	17.5379	211.917
52.9896	17.5414	211.958
53	17.5448	212
53.0104	17.5483	212.042
53.0208	17.5517	212.083
53.0313	17.4948	212.125
53.0417	17.4384	212.167
52.5052	17.4418	212.208
52.5155	17.4452	212.25
52.5258	17.4486	212.292
52.5361	17.4521	212.333
52.5464	17.4555	212.375
52.5567	17.4589	212.417
52.567	17.4623	212.458
52.5773	17.4658	212.5
52.5876	17.4692	212.542
52.5979	17.4726	212.583
52.6082	17.476	212.625
52.6186	17.4795	212.667
52.6289	17.4829	212.708
52.6392	17.4863	212.75
52.6495	17.4897	212.792
52.6598	17.4932	212.833
52.6701	17.4966	212.875
52.6804	17.5	212.917
52.6907	17.5034	212.958
52.701	17.5068	213
52.7113	17.5103	213.042
52.7216	17.5137	213.083
52.732	17.5171	213.125
52.7423	17.5205	213.167
52.7526	17.524	213.208
52.7629	17.5274	213.25
52.7732	17.5308	213.292
52.7835	17.5342	213.333
52.7938	17.5377	213.375
52.8041	17.5411	213.417
52.8144	17.5445	213.458
52.2857	17.5479	213.5
52.2959	17.5514	213.542
52.3061	17.5548	213.583
52.3163	17.5582	213.625
52.3265	17.5616	213.667
52.3367	17.5651	213.708
52.3469	17.5685	213.75
52.3571	17.5719	213.792
52.3673	17.5753	213.833
52.3776	17.5788	213.875
52.3878	17.5822	213.917
52.398	17.5856	213.958
52.4082	17.589	214
52.4184	17.5925	214.042
52.4286	17.5959	214.083
52.4388	17.5993	214.125
52.449	17.6027	214.167
52.4592	17.5461	214.208
52.4694	17.5495	214.25
52.4796	17.5529	214.292
52.4898	17.5563	214.333
52.5	17.5597	214.375
52.5102	17.5034	214.417
52.5204	17.5068	214.458
52.5306	17.5102	214.5
52.5408	17.5136	214.542
52.551	17.517	214.583
52.5612	17.5204	214.625
52.5714	17.5238	214.667
52.5816	17.5272	214.708
52.5918	17.5306	214.75
52.602	17.534	214.792
52.6122	17.478	214.833
52.6224	17.4814	214.875
52.6327	17.4847	214.917
52.6429	17.4881	214.958
52.6531	17.4915	215
52.6633	17.4949	215.042
52.6735	17.4983	215.083
52.6837	17.5017	215.125
52.6939	17.5051	215.167
52.7041	17.5085	215.208
52.7143	17.5119	215.25
52.7245	17.5153	215.292
52.202	17.5186	215.333
52.2121	17.4628	215.375
52.2222	17.4662	215.417
52.2323	17.4696	215.458
52.2424	17.473	215.5
52.2525	17.4175	215.542
52.2626	17.4209	215.583
52.2727	17.4242	215.625
52.2828	17.4276	215.667
52.2929	17.431	215.708
52.303	17.3758	215.75
52.3131	17.3792	215.792
52.3232	17.3826	215.833
52.3333	17.3859	215.875
52.3434	17.3893	215.917
52.3535	17.3926	215.958
52.3636	17.396	216
52.3737	17.3993	216.042
52.3838	17.4027	216.083
52.3939	17.406	216.125
52.404	17.4094	216.167
52.4141	17.4128	216.208
52.4242	17.4161	216.25
52.4343	17.4195	216.292
52.4444	17.4228	216.333
52.4545	17.4262	216.375
52.4646	17.4295	216.417
52.4747	17.4329	216.458
52.4848	17.4362	216.5
52.4949	17.4396	216.542
52.5051	17.443	216.583
52.5152	17.4463	216.625
52.5253	17.4497	216.667
52.5354	17.453	216.708
52.5455	17.4564	216.75
52.5556	17.4597	216.792
52.5657	17.4631	216.833
52.5758	17.4664	216.875
52.5859	17.4698	216.917
52.596	17.4732	216.958
52.6061	17.4765	217
52.6162	17.4799	217.042
52.6263	17.4832	217.083
52.6364	17.4866	217.125
52.6465	17.4899	217.167
52.6566	17.4933	217.208
52.6667	17.4966	217.25
52.6768	17.5	217.292
52.6869	17.5034	217.333
52.697	17.5067	217.375
52.7071	17.5101	217.417
52.7172	17.5134	217.458
52.7273	17.5168	217.5
52.7374	17.5201	217.542
52.7475	17.5235	217.583
52.7576	17.5268	217.625
52.7677	17.5302	217.667
52.7778	17.5336	217.708
52.7879	17.5369	217.75
52.798	17.5403	217.792
52.8081	17.5436	217.833
52.8182	17.547	217.875
52.8283	17.5503	217.917
52.8384	17.5537	217.958
52.8485	17.557	218
52.8586	17.5604	218.042
52.8687	17.5638	218.083
52.8788	17.5671	218.125
52.8889	17.5705	218.167
52.899	17.5738	218.208
52.9091	17.5772	218.25
52.9192	17.5805	218.292
52.9293	17.5839	218.333
52.9394	17.5872	218.375
52.9495	17.5906	218.417
52.9596	17.594	218.458
52.9697	17.5973	218.5
52.9798	17.6007	218.542
52.9899	17.604	218.583
53	17.6074	218.625
53.0101	17.6107	218.667
53.0202	17.6141	218.708
53.0303	17.6174	218.75
53.0404	17.6208	218.792
53.0505	17.6242	218.833
53.0606	17.6275	218.875
53.0707	17.6309	218.917
53.0808	17.6342	218.958
53.0909	17.6376	219
53.101	17.6409	219.042
53.1111	17.6443	219.083
53.1212	17.6477	219.125
53.1313	17.592	219.167
53.1414	17.5953	219.208
53.1515	17.5987	219.25
53.1616	17.602	219.292
53.1717	17.6054	219.333
53.1818	17.55	219.375
53.1919	17.5533	219.417
53.202	17.5567	219.458
53.2121	17.56	219.5
53.2222	17.5633	219.542
53.2323	17.5667	219.583
53.2424	17.57	219.625
53.2525	17.5733	219.667
53.2626	17.5767	219.708
53.2727	17.58	219.75
53.2828	17.5833	219.792
53.2929	17.5867	219.833
53.303	17.59	219.875
53.3131	17.5933	219.917
53.3232	17.5967	219.958
53.3333	17.6	220
53.3434	17.6033	220.042
53.3535	17.6067	220.083
53.3636	17.61	220.125
53.3737	17.6133	220.167
53.3838	17.6167	220.208
53.3939	17.62	220.25
53.404	17.6233	220.292
53.4141	17.6267	220.333
53.4242	17.63	220.375
53.4343	17.6333	211.6
53.4444	17.6367	211.64
53.4545	17.64	211.68
53.4646	17.6433	211.72
53.4747	17.6467	211.76
53.4848	17.65	211.8
53.4949	17.6533	211.84
53.5051	17.6567	211.88
53.5152	17.66	211.92
53.5253	17.6633	211.96
53.5354	17.6667	212
53.5455	17.67	212.04
53.5556	17.6733	212.08
53.5657	17.6767	212.12
53.5758	17.68	212.16
53.5859	17.6833	212.2
53.596	17.6867	212.24
53.6061	17.69	212.28
53.6162	17.6933	212.32
53.6263	17.6967	212.36
53.6364	17.7	212.4
53.6465	17.7033	212.44
53.6566	17.7067	212.48
53.6667	17.71	212.52
53.6768	17.7133	212.56
53.6869	17.7167	212.6
53.697	17.72	212.64
53.7071	17.7233	212.68
53.7172	17.7267	212.72
53.7273	17.73	212.76
53.2	17.7333	212.8
53.21	17.7367	212.84
53.22	17.74	212.88
53.23	17.7433	212.92
53.24	17.7467	212.96
53.25	17.75	213
53.26	17.7533	213.04
53.27	17.7567	213.08
53.28	17.76	213.12
53.29	17.7633	213.16
53.3	17.7667	213.2
53.31	17.77	213.24
53.32	17.7733	213.28
53.33	17.7767	213.32
53.34	17.7209	213.36
53.35	17.7243	213.4
53.36	17.7276	213.44
53.37	17.7309	213.48
53.38	17.7342	213.52
53.39	17.7375	213.56
53.4	17.7409	213.6
53.41	17.7442	213.64
53.42	17.7475	213.68
53.43	17.7508	213.72
53.44	17.7542	213.76
53.45	17.7575	213.8
53.46	17.7608	213.84
53.47	17.7641	213.88
53.48	17.7674	213.92
53.49	17.7708	213.96
53.5	17.7741	214
53.51	17.7774	214.04
53.52	17.7807	214.08
53.53	17.7841	214.12
53.54	17.7874	214.16
53.55	17.7907	214.2
53.56	17.794	214.24
53.57	17.7973	214.28
53.58	17.8007	214.32
53.59	17.804	214.36
53.6	17.8073	214.4
53.61	17.8106	214.44
53.62	17.814	214.48
53.63	17.8173	214.52
53.64	17.8206	214.56
53.65	17.8239	214.6
53.66	17.8272	214.64
53.67	17.8306	214.68
53.68	17.8339	214.72
53.69	17.8372	214.76
53.7	17.8405	214.8
53.71	17.8439	214.84
53.72	17.8472	214.88
53.73	17.8505	214.92
53.74	17.8538	214.96
53.75	17.8571	215
53.76	17.8605	215.04
53.77	17.8638	215.08
53.78	17.8671	215.12
53.79	17.8704	215.16
53.8	17.8738	215.2
53.81	17.8771	215.24
53.82	17.8804	215.28
53.83	17.8837	215.32
53.84	17.887	215.36
53.85	17.8904	215.4
53.86	17.8937	215.44
53.87	17.897	215.48
53.88	17.9003	215.52
53.89	17.9037	215.56
53.9	17.907	215.6
53.91	17.9103	215.64
53.92	17.9136	215.68
53.93	17.9169	215.72
53.94	17.9203	215.76
53.95	17.9236	215.8
53.96	17.9269	215.84
53.97	17.8709	215.88
53.98	17.8742	215.92
53.99	17.8775	215.96
54	17.8808	216
54.01	17.8841	216.04
54.02	17.8874	216.08
54.03	17.8907	216.12
54.04	17.894	216.16
54.05	17.8974	216.2
54.06	17.9007	216.24
54.07	17.904	216.28
54.08	17.9073	216.32
54.09	17.9106	216.36
54.1	17.9139	216.4
54.11	17.9172	216.44
54.12	17.9205	216.48
54.13	17.9238	216.52
54.14	17.9272	216.56
54.15	17.9305	216.6
54.16	17.9338	216.64
54.17	17.9371	216.68
54.18	17.9404	216.72
54.19	17.9437	216.76
54.2	17.8878	216.8
54.21	17.8911	216.84
54.22	17.8944	216.88
54.23	17.8977	216.92
54.24	17.901	216.96
54.25	17.8454	217
54.26	17.8487	217.04
54.27	17.852	217.08
54.28	17.8553	217.12
54.29	17.8586	217.16
54.3	17.8618	217.2
54.31	17.8651	217.24
54.32	17.8684	217.28
54.33	17.8717	217.32
54.34	17.875	217.36
54.35	17.8783	217.4
54.36	17.8816	217.44
54.37	17.8849	217.48
54.38	17.8882	217.52
54.39	17.8914	217.56
54.4	17.8947	217.6
54.41	17.898	217.64
54.42	17.9013	217.68
54.43	17.9046	217.72
54.44	17.9079	217.76
54.45	17.9112	217.8
54.46	17.9145	217.84
54.47	17.9178	217.88
54.48	17.9211	217.92
54.49	17.9243	217.96
54.5	17.9276	218
54.51	17.9309	218.04
54.52	17.9342	218.08
54.53	17.9375	218.12
54.54	17.9408	218.16
54.55	17.9441	218.2
54.56	17.9474	218.24
54.57	17.9507	218.28
54.58	17.9539	218.32
54.59	17.9572	218.36
54.6	17.9605	218.4
54.61	17.9638	218.44
54.62	17.9671	218.48
54.63	17.9704	218.52
54.64	17.9737	218.56
54.65	17.918	218.6
54.66	17.9213	218.64
54.1287	17.9246	218.68
54.1386	17.9279	218.72
54.1485	17.9311	218.76
54.1584	17.9344	218.8
54.1683	17.9377	218.84
54.1782	17.941	218.88
54.1881	17.9443	218.92
54.198	17.9475	218.96
54.2079	17.9508	219
54.2178	17.8954	219.04
54.2277	17.8987	219.08
54.2376	17.902	219.12
54.2475	17.9052	219.16
54.2574	17.9085	219.2
54.2673	17.9118	219.24
54.2772	17.915	219.28
54.2871	17.9183	219.32
54.297	17.9216	219.36
54.3069	17.9248	219.4
54.3168	17.8697	219.44
54.3267	17.873	219.48
54.3366	17.8762	219.52
54.3465	17.8795	219.56
54.3564	17.8827	219.6
54.3663	17.886	219.64
54.3762	17.8312	219.68
54.3861	17.8344	219.72
54.396	17.8377	219.76
54.4059	17.8409	219.8
54.4158	17.8442	219.84
54.4257	17.8474	219.88
54.4356	17.8506	219.92
54.4455	17.8539	219.96
54.4554	17.8571	220
54.4653	17.8604	220.04
54.4752	17.8636	220.08
54.4851	17.8669	220.12
54.495	17.8701	220.16
54.505	17.8734	220.2
54.5149	17.8766	220.24
54.5248	17.8799	220.28
54.5347	17.8831	220.32
54.5446	17.8864	220.36
54.5545	17.8896	220.4
54.5644	17.8929	220.44
54.5743	17.8961	220.48
54.5842	17.8994	220.52
54.5941	17.9026	220.56
54.604	17.9058	220.6
54.6139	17.9091	220.64
54.6238	17.9123	220.68
54.6337	17.9156	220.72
54.6436	17.9188	220.76
54.6535	17.9221	220.8
54.6634	17.9253	220.84
54.6733	17.9286	220.88
54.6832	17.9318	220.92
54.6931	17.9351	220.96
54.703	17.9383	221
54.7129	17.9416	221.04
54.7228	17.9448	221.08
54.7327	17.9481	221.12
54.7426	17.9513	221.16
54.7525	17.9545	221.2
54.7624	17.9578	221.24
54.7723	17.961	221.28
54.7822	17.9643	221.32
54.7921	17.9675	221.36
54.802	17.9708	221.4
54.8119	17.974	221.44
54.8218	17.9773	221.48
54.8317	17.9805	221.52
54.8416	17.9838	221.56
54.8515	17.987	221.6
54.8614	17.9903	221.64
54.8713	17.9935	221.68
54.8812	17.9968	221.72
54.8911	18	221.76
54.901	18.0032	221.8
54.9109	18.0065	221.84
54.9208	18.0097	221.88
54.9307	18.013	221.92
54.9406	17.9579	221.96
54.9505	17.9612	222
54.9604	17.9644	222.04
54.9703	17.9676	222.08
54.9802	17.9709	222.12
54.9901	17.9741	222.16
55	17.9773	222.2
55.0099	17.9806	222.24
55.0198	17.9838	222.28
55.0297	17.9871	222.32
55.0396	17.9903	222.36
55.0495	17.9935	222.4
55.0594	17.9968	222.44
55.0693	18	222.48
55.0792	18.0032	222.52
55.0891	18.0065	222.56
55.099	18.0097	222.6
55.1089	18.0129	222.64
55.1188	18.0162	222.68
55.1287	18.0194	222.72
55.1386	18.0227	222.76
55.1485	18.0259	222.8
55.1584	18.0291	214.269
55.1683	18.0324	214.308
55.1782	18.0356	214.346
55.1881	18.0388	214.385
55.198	18.0421	214.423
55.2079	18.0453	214.462
55.2178	18.0485	214.5
55.2277	18.0518	214.538
55.2376	18.055	214.577
55.2475	18.0583	214.615
55.2574	18.0615	214.654
55.2673	18.0647	214.692
55.2772	18.068	214.731
55.2871	18.0712	214.769
55.297	18.0744	214.808
55.3069	18.0777	214.846
55.3168	18.0809	214.885
55.3267	18.0841	214.923
55.3366	18.0874	214.962
55.3465	18.0906	215
55.3564	18.0355	215.038
55.3663	18.0387	215.077
55.3762	18.0419	215.115
55.3861	18.0452	215.154
55.396	18.0484	215.192
55.4059	18.0516	215.231
55.4158	18.0548	215.269
55.4257	18.0581	215.308
55.4356	18.0613	215.346
55.4455	18.0645	215.385
55.4554	18.0677	215.423
55.4653	18.071	215.462
55.4752	18.0742	215.5
55.4851	18.0774	215.538
55.495	18.0806	215.577
55.505	18.0839	215.615
55.5149	18.0871	215.654
55.5248	18.0903	215.692
55.5347	18.0935	215.731
55.5446	18.0968	215.769
55.5545	18.1	215.808
55.5644	18.1032	215.846
55.5743	18.1065	215.885
55.5842	18.1097	215.923
55.5941	18.1129	215.962
55.604	18.1161	216
55.6139	18.0611	216.038
55.6238	18.0643	216.077
55.6337	18.0675	216.115
55.6436	18.0707	216.154
55.6535	18.074	216.192
55.6634	18.0772	216.231
55.6733	18.0804	216.269
55.6832	18.0836	216.308
55.6931	18.0868	216.346
55.703	18.09	216.385
55.7129	18.0932	216.423
55.7228	18.0965	216.462
55.7327	18.0997	216.5
55.7426	18.1029	216.538
55.7525	18.1061	216.577
55.7624	18.1093	216.615
55.7723	18.1125	216.654
55.7822	18.1158	216.692
55.7921	18.119	216.731
55.802	18.1222	216.769
55.8119	18.1254	216.808
55.8218	18.1286	216.846
55.8317	18.1318	216.885
55.8416	18.0769	216.923
55.8515	18.0801	216.962
55.8614	18.0833	217
55.8713	18.0865	217.038
55.8812	18.0897	217.077
55.8911	18.0929	217.115
55.901	18.0962	217.154
55.9109	18.0994	217.192
55.9208	18.1026	217.231
55.9307	18.1058	217.269
55.9406	18.109	217.308
55.9505	18.1122	217.346
55.9604	18.1154	217.385
55.9703	18.1186	217.423
55.9802	18.1218	217.462
55.9901	18.125	217.5
56	18.1282	217.538
56.0099	18.1314	217.577
56.0198	18.1346	217.615
56.0297	18.1378	217.654
56.0396	18.141	217.692
56.0495	18.1442	217.731
56.0594	18.1474	217.769
56.0693	18.1506	217.808
56.0792	18.1538	217.846
56.0891	18.1571	217.885
56.099	18.1603	217.923
56.1089	18.1635	217.962
56.1188	18.1667	218
56.1287	18.1699	218.038
56.1386	18.1731	218.077
56.1485	18.1763	218.115
56.1584	18.1795	218.154
56.1683	18.1827	218.192
56.1782	18.1859	218.231
56.1881	18.1891	218.269
56.198	18.1923	218.308
56.2079	18.1955	218.346
56.2178	18.1987	218.385
56.2277	18.2019	218.423
56.2376	18.2051	218.462
56.2475	18.2083	218.5
56.2574	18.2115	218.538
56.2673	18.2147	218.577
56.2772	18.2179	218.615
56.2871	18.2212	218.654
55.7451	18.2244	218.692
55.7549	18.2276	218.731
55.7647	18.2308	218.769
55.7745	18.234	218.808
55.7843	18.2372	218.846
55.7941	18.2404	218.885
55.8039	18.2436	218.923
55.8137	18.2468	218.962
55.8235	18.25	219
55.8333	18.2532	219.038
55.8431	18.2564	219.077
55.8529	18.2596	219.115
55.8627	18.2628	219.154
55.8725	18.266	219.192
55.8824	18.2692	219.231
55.8922	18.2724	219.269
55.902	18.2756	219.308
55.9118	18.2788	219.346
55.9216	18.2821	219.385
55.9314	18.2853	219.423
55.9412	18.2885	219.462
55.951	18.2917	219.5
55.9608	18.2949	219.538
55.9706	18.2981	219.577
55.9804	18.3013	219.615
55.9902	18.3045	219.654
56	18.3077	219.692
56.0098	18.3109	219.731
56.0196	18.3141	219.769
56.0294	18.3173	219.808
56.0392	18.262	219.846
56.049	18.2652	219.885
56.0588	18.2684	219.923
56.0686	18.2716	219.962
56.0784	18.2748	220
56.0882	18.278	220.038
56.098	18.2812	220.077
56.1078	18.2843	220.115
56.1176	18.2875	220.154
56.1275	18.2907	220.192
56.1373	18.2939	220.231
56.1471	18.2971	220.269
56.1569	18.3003	220.308
56.1667	18.3035	220.346
55.6311	18.3067	220.385
55.6408	18.3099	220.423
55.6505	18.3131	220.462
55.6602	18.3163	220.5
55.6699	18.3195	220.538
55.6796	18.3227	220.577
55.6893	18.3259	220.615
55.699	18.3291	220.654
55.7087	18.3323	220.692
55.7184	18.3355	220.731
55.7282	18.3387	220.769
55.7379	18.3419	220.808
55.7476	18.345	220.846
55.7573	18.3482	220.885
55.767	18.3514	220.923
55.7767	18.3546	220.962
55.7864	18.3578	221
55.7961	18.361	221.038
55.8058	18.3642	221.077
55.8155	18.3089	221.115
55.8252	18.3121	221.154
55.835	18.3153	221.192
55.8447	18.3185	221.231
55.8544	18.3217	221.269
55.8641	18.3248	221.308
55.8738	18.328	221.346
55.8835	18.3312	221.385
55.8932	18.3344	221.423
55.9029	18.3376	221.462
55.9126	18.3408	221.5
55.9223	18.3439	221.538
55.932	18.3471	221.577
55.9417	18.3503	221.615
55.9515	18.3535	221.654
55.9612	18.3567	221.692
55.9709	18.3599	221.731
55.9806	18.3631	221.769
55.9903	18.3662	221.808
56	18.3694	221.846
56.0097	18.3726	221.885
56.0194	18.3758	221.923
56.0291	18.379	221.962
56.0388	18.3822	222
56.0485	18.3854	222.038
56.0583	18.3885	222.077
56.068	18.3917	222.115
56.0777	18.3949	222.154
56.0874	18.3981	222.192
56.0971	18.4013	222.231
56.1068	18.4045	222.269
56.1165	18.4076	222.308
56.1262	18.4108	222.346
56.1359	18.414	222.385
56.1456	18.4172	222.423
56.1553	18.4204	222.462
56.165	18.4236	222.5
56.1748	18.4268	222.538
56.1845	18.4299	222.577
56.1942	18.4331	222.615
56.2039	18.4363	222.654
56.2136	18.4395	222.692
56.2233	18.4427	222.731
56.233	18.4459	222.769
56.2427	18.449	222.808
56.2524	18.4522	222.846
56.2621	18.4554	222.885
56.2718	18.4586	222.923
56.2816	18.4032	222.962
56.2913	18.4063	223
56.301	18.4095	223.038
56.3107	18.4127	223.077
56.3204	18.4159	223.115
56.3301	18.419	223.154
56.3398	18.4222	223.192
56.3495	18.4254	223.231
56.3592	18.4286	223.269
56.3689	18.4317	223.308
56.3786	18.4349	223.346
